ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
16;0;2020-02-14;13;91
16;0;2020-02-14;14;69
16;0;2020-02-14;15;55
16;0;2020-02-14;16;55
16;0;2020-02-14;17;29
16;0;2020-02-14;18;56
16;0;2020-02-14;19;20
16;0;2020-02-14;20;23
16;0;2020-02-14;21;19
16;0;2020-02-14;23;20
16;0;2020-02-15;6;23
16;0;2020-02-15;7;45
16;0;2020-02-15;8;27
16;0;2020-02-15;9;43
16;0;2020-02-15;10;20
16;0;2020-02-15;11;41
16;0;2020-02-15;12;37
16;0;2020-02-15;13;91
16;0;2020-02-15;14;109
16;0;2020-02-15;15;33
16;0;2020-02-15;16;29
16;0;2020-02-15;17;27
16;0;2020-02-15;18;38
16;0;2020-02-15;19;12
16;0;2020-02-15;20;14
16;0;2020-02-15;21;27
16;0;2020-02-15;22;11
16;0;2020-02-15;23;10
16;0;2020-02-16;7;13
16;0;2020-02-16;8;6
16;0;2020-02-16;9;17
16;0;2020-02-16;10;4
16;0;2020-02-16;11;27
16;0;2020-02-16;12;54
16;0;2020-02-16;13;46
16;0;2020-02-16;14;63
16;0;2020-02-16;15;35
16;0;2020-02-16;16;7
16;0;2020-02-16;17;30
16;0;2020-02-16;18;30
16;0;2020-02-16;20;23
16;0;2020-02-16;21;18
16;0;2020-02-16;23;8
16;0;2020-02-17;6;75
16;0;2020-02-17;7;179
16;0;2020-02-17;8;100
16;0;2020-02-17;9;45
16;0;2020-02-17;10;24
16;0;2020-02-17;11;52
16;0;2020-02-17;12;37
16;0;2020-02-17;13;40
16;0;2020-02-17;14;59
16;0;2020-02-17;15;69
16;0;2020-02-17;16;37
16;0;2020-02-17;17;57
16;0;2020-02-17;18;30
16;0;2020-02-17;19;31
16;0;2020-02-17;20;38
16;0;2020-02-17;21;18
16;0;2020-02-17;22;3
16;0;2020-02-17;23;7
16;0;2020-02-18;6;74
16;0;2020-02-18;7;170
16;0;2020-02-18;8;72
16;0;2020-02-18;9;31
16;0;2020-02-18;10;19
16;0;2020-02-18;11;62
16;0;2020-02-18;12;28
16;0;2020-02-18;13;65
16;0;2020-02-18;14;79
16;0;2020-02-18;15;69
16;0;2020-02-18;16;41
16;0;2020-02-18;17;51
16;0;2020-02-18;18;43
16;0;2020-02-18;19;26
16;0;2020-02-18;20;38
16;0;2020-02-18;21;31
16;0;2020-02-18;22;1
16;0;2020-02-18;23;8
16;0;2020-02-19;6;75
16;0;2020-02-19;7;173
16;0;2020-02-19;8;64
16;0;2020-02-19;9;31
16;0;2020-02-19;10;14
16;0;2020-02-19;11;53
16;0;2020-02-19;12;23
16;0;2020-02-19;13;72
16;0;2020-02-19;14;52
16;0;2020-02-19;15;45
16;0;2020-02-19;16;43
16;0;2020-02-19;17;62
16;0;2020-02-19;18;28
16;0;2020-02-19;19;21
16;0;2020-02-19;20;23
16;0;2020-02-19;21;16
16;0;2020-02-19;23;12
16;0;2020-02-20;6;82
16;0;2020-02-20;7;171
16;0;2020-02-20;8;65
16;0;2020-02-20;9;34
16;0;2020-02-20;10;15
16;0;2020-02-20;11;28
16;0;2020-02-20;12;21
16;0;2020-02-20;13;36
16;0;2020-02-20;14;42
16;0;2020-02-20;15;67
16;0;2020-02-20;16;73
16;0;2020-02-20;17;26
16;0;2020-02-20;18;35
16;0;2020-02-20;19;14
16;0;2020-02-20;20;32
16;0;2020-02-20;21;16
16;0;2020-02-20;22;4
16;0;2020-02-20;23;14
16;0;2020-02-21;6;77
16;0;2020-02-21;7;172
16;0;2020-02-21;8;72
16;0;2020-02-21;9;53
16;0;2020-02-21;10;15
16;0;2020-02-21;11;33
16;0;2020-02-21;12;28
16;0;2020-02-21;13;73
16;0;2020-02-21;14;44
16;0;2020-02-21;15;59
16;0;2020-02-21;16;62
16;0;2020-02-21;17;55
16;0;2020-02-21;18;24
16;0;2020-02-21;19;28
16;0;2020-02-21;20;26
16;0;2020-02-21;21;14
16;0;2020-02-21;22;1
16;0;2020-02-21;23;5
16;0;2020-02-22;6;33
16;0;2020-02-22;7;46
16;0;2020-02-22;8;17
16;0;2020-02-22;9;33
16;0;2020-02-22;10;28
16;0;2020-02-22;11;56
16;0;2020-02-22;12;50
16;0;2020-02-22;13;58
16;0;2020-02-22;14;60
16;0;2020-02-22;15;49
16;0;2020-02-22;16;14
16;0;2020-02-22;17;21
16;0;2020-02-22;18;17
16;0;2020-02-22;19;6
16;0;2020-02-22;20;22
16;0;2020-02-22;21;23
16;0;2020-02-22;22;2
16;0;2020-02-22;23;6
16;0;2020-02-23;7;18
16;0;2020-02-23;8;4
16;0;2020-02-23;9;29
16;0;2020-02-23;10;10
16;0;2020-02-23;11;19
16;0;2020-02-23;12;80
16;0;2020-02-23;13;53
16;0;2020-02-23;14;52
16;0;2020-02-23;15;29
16;0;2020-02-23;16;1
16;0;2020-02-23;17;3
16;0;2020-02-23;18;39
16;0;2020-02-23;19;5
16;0;2020-02-23;20;27
16;0;2020-02-23;21;21
16;0;2020-02-23;22;5
16;0;2020-02-23;23;11
16;0;2020-02-24;6;80
16;0;2020-02-24;7;161
16;0;2020-02-24;8;56
16;0;2020-02-24;9;38
16;0;2020-02-24;10;23
16;0;2020-02-24;11;33
16;0;2020-02-24;12;47
16;0;2020-02-24;13;66
16;0;2020-02-24;14;45
16;0;2020-02-24;15;78
16;0;2020-02-24;16;40
16;0;2020-02-24;17;19
16;0;2020-02-24;18;41
16;0;2020-02-24;19;26
16;0;2020-02-24;20;35
16;0;2020-02-24;21;25
16;0;2020-02-24;22;2
16;0;2020-02-24;23;17
16;0;2020-02-25;6;82
16;0;2020-02-25;7;161
16;0;2020-02-25;8;67
16;0;2020-02-25;9;47
16;0;2020-02-25;10;23
16;0;2020-02-25;11;67
16;0;2020-02-25;12;29
16;0;2020-02-25;13;52
16;0;2020-02-25;14;39
16;0;2020-02-25;15;90
16;0;2020-02-25;16;46
16;0;2020-02-25;17;48
16;0;2020-02-25;18;31
16;0;2020-02-25;19;22
16;0;2020-02-25;20;48
16;0;2020-02-25;21;37
16;0;2020-02-25;23;13
16;0;2020-02-26;6;85
16;0;2020-02-26;7;176
16;0;2020-02-26;8;47
16;0;2020-02-26;9;40
16;0;2020-02-26;10;30
16;0;2020-02-26;11;39
16;0;2020-02-26;12;28
16;0;2020-02-26;13;37
16;0;2020-02-26;14;18
16;0;2020-02-26;15;58
16;0;2020-02-26;16;50
16;0;2020-02-26;17;58
16;0;2020-02-26;18;47
16;0;2020-02-26;19;18
16;0;2020-02-26;20;27
16;0;2020-02-26;21;29
16;0;2020-02-26;22;1
16;0;2020-02-26;23;14
16;0;2020-02-27;6;72
16;0;2020-02-27;7;138
16;0;2020-02-27;8;58
16;0;2020-02-27;9;28
16;0;2020-02-27;10;10
16;0;2020-02-27;11;38
16;0;2020-02-27;12;45
16;0;2020-02-27;13;59
16;0;2020-02-27;14;37
16;0;2020-02-27;15;31
16;0;2020-02-27;16;42
16;0;2020-02-27;17;60
16;0;2020-02-27;18;51
16;0;2020-02-27;19;2
16;0;2020-02-27;20;32
16;0;2020-02-27;21;27
16;0;2020-02-27;22;5
16;0;2020-02-27;23;11
16;0;2020-02-28;6;86
16;0;2020-02-28;7;146
16;0;2020-02-28;8;78
16;0;2020-02-28;9;31
16;0;2020-02-28;10;20
16;0;2020-02-28;11;28
16;0;2020-02-28;12;78
16;0;2020-02-28;13;80
16;0;2020-02-28;14;64
16;0;2020-02-28;15;42
16;0;2020-02-28;16;55
16;0;2020-02-28;17;46
16;0;2020-02-28;18;30
16;0;2020-02-28;19;3
16;0;2020-02-28;20;28
16;0;2020-02-28;21;24
16;0;2020-02-28;23;8
17;0;2020-01-01;0;12
17;0;2020-01-01;6;20
17;0;2020-01-01;7;45
17;0;2020-01-01;8;44
17;0;2020-01-01;9;54
17;0;2020-01-01;10;81
17;0;2020-01-01;11;89
17;0;2020-01-01;12;111
17;0;2020-01-01;13;91
17;0;2020-01-01;14;105
17;0;2020-01-01;15;106
17;0;2020-01-01;16;105
17;0;2020-01-01;17;108
17;0;2020-01-01;18;87
17;0;2020-01-01;19;89
17;0;2020-01-01;20;71
17;0;2020-01-01;21;35
17;0;2020-01-01;22;39
17;0;2020-01-01;23;11
17;0;2020-01-02;0;5
17;0;2020-01-02;6;99
17;0;2020-01-02;7;222
17;0;2020-01-02;8;204
17;0;2020-01-02;9;81
17;0;2020-01-02;10;85
17;0;2020-01-02;11;110
17;0;2020-01-02;12;110
17;0;2020-01-02;13;130
17;0;2020-01-02;14;47
17;0;2020-01-02;15;232
17;0;2020-01-02;16;244
17;0;2020-01-02;17;138
17;0;2020-01-02;18;151
17;0;2020-01-02;19;92
17;0;2020-01-02;20;103
17;0;2020-01-02;21;49
17;0;2020-01-02;22;49
17;0;2020-01-02;23;10
17;0;2020-01-03;6;102
17;0;2020-01-03;7;200
17;0;2020-01-03;8;183
17;0;2020-01-03;9;57
17;0;2020-01-03;10;88
17;0;2020-01-03;11;109
17;0;2020-01-03;12;92
17;0;2020-01-03;13;106
17;0;2020-01-03;14;81
17;0;2020-01-03;15;145
17;0;2020-01-03;16;233
17;0;2020-01-03;17;136
17;0;2020-01-03;18;94
17;0;2020-01-03;19;108
17;0;2020-01-03;20;82
17;0;2020-01-03;21;54
17;0;2020-01-03;22;39
17;0;2020-01-03;23;20
17;0;2020-01-04;0;4
17;0;2020-01-04;6;32
17;0;2020-01-04;7;61
17;0;2020-01-04;8;102
17;0;2020-01-04;9;84
17;0;2020-01-04;10;78
17;0;2020-01-04;11;132
17;0;2020-01-04;12;114
17;0;2020-01-04;13;134
17;0;2020-01-04;14;83
17;0;2020-01-04;15;118
17;0;2020-01-04;16;136
17;0;2020-01-04;17;156
17;0;2020-01-04;18;96
17;0;2020-01-04;19;74
17;0;2020-01-04;20;59
17;0;2020-01-04;21;39
17;0;2020-01-04;22;52
17;0;2020-01-04;23;41
17;0;2020-01-05;0;17
17;0;2020-01-05;7;18
17;0;2020-01-05;8;19
17;0;2020-01-05;9;29
17;0;2020-01-05;10;19
17;0;2020-01-05;11;63
17;0;2020-01-05;12;86
17;0;2020-01-05;13;60
17;0;2020-01-05;14;73
17;0;2020-01-05;15;74
17;0;2020-01-05;16;60
17;0;2020-01-05;17;80
17;0;2020-01-05;18;71
17;0;2020-01-05;19;53
17;0;2020-01-05;20;33
17;0;2020-01-05;21;24
17;0;2020-01-05;22;47
17;0;2020-01-05;23;27
17;0;2020-01-06;0;3
17;0;2020-01-06;6;116
17;0;2020-01-06;7;216
17;0;2020-01-06;8;222
17;0;2020-01-06;9;91
17;0;2020-01-06;10;78
17;0;2020-01-06;11;115
17;0;2020-01-06;12;69
17;0;2020-01-06;13;115
17;0;2020-01-06;14;114
17;0;2020-01-06;15;183
17;0;2020-01-06;16;245
17;0;2020-01-06;17;184
17;0;2020-01-06;18;120
17;0;2020-01-06;19;91
17;0;2020-01-06;20;80
17;0;2020-01-06;21;38
17;0;2020-01-06;22;39
17;0;2020-01-06;23;18
17;0;2020-01-07;0;7
17;0;2020-01-07;6;111
17;0;2020-01-07;7;292
17;0;2020-01-07;8;263
17;0;2020-01-07;9;72
17;0;2020-01-07;10;99
17;0;2020-01-07;11;110
17;0;2020-01-07;12;78
17;0;2020-01-07;13;130
17;0;2020-01-07;14;94
17;0;2020-01-07;15;212
17;0;2020-01-07;16;241
17;0;2020-01-07;17;110
17;0;2020-01-07;18;161
17;0;2020-01-07;19;99
17;0;2020-01-07;20;111
17;0;2020-01-07;21;53
17;0;2020-01-07;22;47
17;0;2020-01-07;23;15
17;0;2020-01-08;0;10
17;0;2020-01-08;6;107
17;0;2020-01-08;7;206
17;0;2020-01-08;8;200
17;0;2020-01-08;9;80
17;0;2020-01-08;10;80
17;0;2020-01-08;11;120
17;0;2020-01-08;12;95
17;0;2020-01-08;13;109
17;0;2020-01-08;14;73
17;0;2020-01-08;15;171
17;0;2020-01-08;16;310
17;0;2020-01-08;17;141
17;0;2020-01-08;18;118
17;0;2020-01-08;19;91
17;0;2020-01-08;20;80
17;0;2020-01-08;21;28
17;0;2020-01-08;22;35
17;0;2020-01-08;23;24
17;0;2020-01-09;0;5
17;0;2020-01-09;6;126
17;0;2020-01-09;7;206
17;0;2020-01-09;8;211
17;0;2020-01-09;9;76
17;0;2020-01-09;10;63
17;0;2020-01-09;11;139
17;0;2020-01-09;12;69
17;0;2020-01-09;13;113
17;0;2020-01-09;14;98
17;0;2020-01-09;15;231
17;0;2020-01-09;16;242
17;0;2020-01-09;17;158
17;0;2020-01-09;18;134
17;0;2020-01-09;19;83
17;0;2020-01-09;20;97
17;0;2020-01-09;21;49
17;0;2020-01-09;22;47
17;0;2020-01-09;23;27
17;0;2020-01-10;0;20
17;0;2020-01-10;6;98
17;0;2020-01-10;7;222
17;0;2020-01-10;8;224
17;0;2020-01-10;9;90
17;0;2020-01-10;10;52
17;0;2020-01-10;11;112
17;0;2020-01-10;12;94
17;0;2020-01-10;13;143
17;0;2020-01-10;14;104
17;0;2020-01-10;15;131
17;0;2020-01-10;16;243
17;0;2020-01-10;17;169
17;0;2020-01-10;18;131
17;0;2020-01-10;19;91
17;0;2020-01-10;20;108
17;0;2020-01-10;21;36
17;0;2020-01-10;22;48
17;0;2020-01-10;23;23
17;0;2020-01-11;0;10
17;0;2020-01-11;6;23
17;0;2020-01-11;7;89
17;0;2020-01-11;8;147
17;0;2020-01-11;9;77
17;0;2020-01-11;10;76
17;0;2020-01-11;11;138
17;0;2020-01-11;12;105
17;0;2020-01-11;13;117
17;0;2020-01-11;14;119
17;0;2020-01-11;15;126
17;0;2020-01-11;16;170
17;0;2020-01-11;17;172
17;0;2020-01-11;18;147
17;0;2020-01-11;19;94
17;0;2020-01-11;20;77
17;0;2020-01-11;21;46
17;0;2020-01-11;22;70
17;0;2020-01-11;23;35
17;0;2020-01-12;0;25
17;0;2020-01-12;7;15
17;0;2020-01-12;8;45
17;0;2020-01-12;9;47
17;0;2020-01-12;10;33
17;0;2020-01-12;11;44
17;0;2020-01-12;12;75
17;0;2020-01-12;13;64
17;0;2020-01-12;14;110
17;0;2020-01-12;15;81
17;0;2020-01-12;16;123
17;0;2020-01-12;17;109
17;0;2020-01-12;18;87
17;0;2020-01-12;19;75
17;0;2020-01-12;20;50
17;0;2020-01-12;21;37
17;0;2020-01-12;22;38
17;0;2020-01-12;23;40
17;0;2020-01-13;0;3
17;0;2020-01-13;6;108
17;0;2020-01-13;7;213
17;0;2020-01-13;8;211
17;0;2020-01-13;9;73
17;0;2020-01-13;10;64
17;0;2020-01-13;11;116
17;0;2020-01-13;12;102
17;0;2020-01-13;13;113
17;0;2020-01-13;14;98
17;0;2020-01-13;15;205
17;0;2020-01-13;16;212
17;0;2020-01-13;17;189
17;0;2020-01-13;18;117
17;0;2020-01-13;19;108
17;0;2020-01-13;20;77
17;0;2020-01-13;21;49
17;0;2020-01-13;22;32
17;0;2020-01-13;23;23
17;0;2020-01-14;0;6
17;0;2020-01-14;6;94
17;0;2020-01-14;7;197
17;0;2020-01-14;8;224
17;0;2020-01-14;9;90
17;0;2020-01-14;10;86
17;0;2020-01-14;11;133
17;0;2020-01-14;12;84
17;0;2020-01-14;13;148
17;0;2020-01-14;14;74
17;0;2020-01-14;15;250
17;0;2020-01-14;16;226
17;0;2020-01-14;17;162
17;0;2020-01-14;18;146
17;0;2020-01-14;19;106
17;0;2020-01-14;20;109
17;0;2020-01-14;21;43
17;0;2020-01-14;22;52
17;0;2020-01-14;23;11
17;0;2020-01-15;0;8
17;0;2020-01-15;6;92
17;0;2020-01-15;7;207
17;0;2020-01-15;8;186
17;0;2020-01-15;9;77
17;0;2020-01-15;10;78
17;0;2020-01-15;11;128
17;0;2020-01-15;12;92
17;0;2020-01-15;13;107
17;0;2020-01-15;14;99
17;0;2020-01-15;15;209
17;0;2020-01-15;16;232
17;0;2020-01-15;17;159
17;0;2020-01-15;18;179
17;0;2020-01-15;19;98
17;0;2020-01-15;20;99
17;0;2020-01-15;21;58
17;0;2020-01-15;22;54
17;0;2020-01-15;23;19
17;0;2020-01-16;0;17
17;0;2020-01-16;6;59
17;0;2020-01-16;7;113
17;0;2020-01-16;8;170
17;0;2020-01-16;9;81
17;0;2020-01-16;10;92
17;0;2020-01-16;11;153
17;0;2020-01-16;12;94
17;0;2020-01-16;13;123
17;0;2020-01-16;14;103
17;0;2020-01-16;15;152
17;0;2020-01-16;16;183
17;0;2020-01-16;17;178
17;0;2020-01-16;18;128
17;0;2020-01-16;19;90
17;0;2020-01-16;20;104
17;0;2020-01-16;21;36
17;0;2020-01-16;22;47
17;0;2020-01-16;23;21
17;0;2020-01-17;0;6
17;0;2020-01-17;6;67
17;0;2020-01-17;7;167
17;0;2020-01-17;8;211
17;0;2020-01-17;9;146
17;0;2020-01-17;10;143
17;0;2020-01-17;11;248
17;0;2020-01-17;12;127
17;0;2020-01-17;13;143
17;0;2020-01-17;14;133
17;0;2020-01-17;15;161
17;0;2020-01-17;16;153
17;0;2020-01-17;17;132
17;0;2020-01-17;18;156
17;0;2020-01-17;19;81
17;0;2020-01-17;20;83
17;0;2020-01-17;21;41
17;0;2020-01-17;22;68
17;0;2020-01-17;23;23
17;0;2020-01-18;0;13
17;0;2020-01-18;6;43
17;0;2020-01-18;7;81
17;0;2020-01-18;8;93
17;0;2020-01-18;9;72
17;0;2020-01-18;10;68
17;0;2020-01-18;11;101
17;0;2020-01-18;12;101
17;0;2020-01-18;13;134
17;0;2020-01-18;14;102
17;0;2020-01-18;15;114
17;0;2020-01-18;16;141
17;0;2020-01-18;17;155
17;0;2020-01-18;18;124
17;0;2020-01-18;19;67
17;0;2020-01-18;20;77
17;0;2020-01-18;21;25
17;0;2020-01-18;22;67
17;0;2020-01-18;23;28
17;0;2020-01-19;0;13
17;0;2020-01-19;7;32
17;0;2020-01-19;8;30
17;0;2020-01-19;9;27
17;0;2020-01-19;10;29
17;0;2020-01-19;11;43
17;0;2020-01-19;12;86
17;0;2020-01-19;13;61
17;0;2020-01-19;14;102
17;0;2020-01-19;15;72
17;0;2020-01-19;16;102
17;0;2020-01-19;17;80
17;0;2020-01-19;18;119
17;0;2020-01-19;19;52
17;0;2020-01-19;20;51
17;0;2020-01-19;21;17
17;0;2020-01-19;22;43
17;0;2020-01-19;23;34
17;0;2020-01-20;0;3
17;0;2020-01-20;6;52
17;0;2020-01-20;7;95
17;0;2020-01-20;8;95
17;0;2020-01-20;9;90
17;0;2020-01-20;10;87
17;0;2020-01-20;11;136
17;0;2020-01-20;12;119
17;0;2020-01-20;13;136
17;0;2020-01-20;14;109
17;0;2020-01-20;15;66
17;0;2020-01-20;16;120
17;0;2020-01-20;17;117
17;0;2020-01-20;18;126
17;0;2020-01-20;19;82
17;0;2020-01-20;20;78
17;0;2020-01-20;21;39
17;0;2020-01-20;22;39
17;0;2020-01-20;23;14
17;0;2020-01-21;0;19
17;0;2020-01-21;6;53
17;0;2020-01-21;7;104
17;0;2020-01-21;8;111
17;0;2020-01-21;9;76
17;0;2020-01-21;10;74
17;0;2020-01-21;11;105
17;0;2020-01-21;12;87
17;0;2020-01-21;13;89
17;0;2020-01-21;14;117
17;0;2020-01-21;15;87
17;0;2020-01-21;16;148
17;0;2020-01-21;17;102
17;0;2020-01-21;18;147
17;0;2020-01-21;19;92
17;0;2020-01-21;20;76
17;0;2020-01-21;21;30
17;0;2020-01-21;22;49
17;0;2020-01-21;23;26
17;0;2020-01-22;0;8
17;0;2020-01-22;6;56
17;0;2020-01-22;7;93
17;0;2020-01-22;8;85
17;0;2020-01-22;9;77
17;0;2020-01-22;10;79
17;0;2020-01-22;11;116
17;0;2020-01-22;12;107
17;0;2020-01-22;13;107
17;0;2020-01-22;14;70
17;0;2020-01-22;15;72
17;0;2020-01-22;16;139
17;0;2020-01-22;17;144
17;0;2020-01-22;18;148
17;0;2020-01-22;19;118
17;0;2020-01-22;20;67
17;0;2020-01-22;21;43
17;0;2020-01-22;22;34
17;0;2020-01-22;23;18
17;0;2020-01-23;0;15
17;0;2020-01-23;6;48
17;0;2020-01-23;7;78
17;0;2020-01-23;8;104
17;0;2020-01-23;9;76
17;0;2020-01-23;10;89
17;0;2020-01-23;11;132
17;0;2020-01-23;12;111
17;0;2020-01-23;13;109
17;0;2020-01-23;14;55
17;0;2020-01-23;15;115
17;0;2020-01-23;16;138
17;0;2020-01-23;17;120
17;0;2020-01-23;18;113
17;0;2020-01-23;19;82
17;0;2020-01-23;20;61
17;0;2020-01-23;21;34
17;0;2020-01-23;22;50
17;0;2020-01-23;23;17
17;0;2020-01-24;0;11
17;0;2020-01-24;6;46
17;0;2020-01-24;7;88
17;0;2020-01-24;8;86
17;0;2020-01-24;9;75
17;0;2020-01-24;10;66
17;0;2020-01-24;11;118
17;0;2020-01-24;12;67
17;0;2020-01-24;13;94
17;0;2020-01-24;14;76
17;0;2020-01-24;15;111
17;0;2020-01-24;16;106
17;0;2020-01-24;17;84
17;0;2020-01-24;18;94
17;0;2020-01-24;19;101
17;0;2020-01-24;20;62
17;0;2020-01-24;21;37
17;0;2020-01-24;22;39
17;0;2020-01-24;23;12
17;0;2020-01-25;0;13
17;0;2020-01-25;6;39
17;0;2020-01-25;7;49
17;0;2020-01-25;8;74
17;0;2020-01-25;9;66
17;0;2020-01-25;10;74
17;0;2020-01-25;11;90
17;0;2020-01-25;12;50
17;0;2020-01-25;13;108
17;0;2020-01-25;14;69
17;0;2020-01-25;15;101
17;0;2020-01-25;16;148
17;0;2020-01-25;17;163
17;0;2020-01-25;18;111
17;0;2020-01-25;19;97
17;0;2020-01-25;20;77
17;0;2020-01-25;21;29
17;0;2020-01-25;22;56
17;0;2020-01-25;23;29
17;0;2020-01-26;0;13
17;0;2020-01-26;7;23
17;0;2020-01-26;8;22
17;0;2020-01-26;9;25
17;0;2020-01-26;10;24
17;0;2020-01-26;11;58
17;0;2020-01-26;12;83
17;0;2020-01-26;13;72
17;0;2020-01-26;14;74
17;0;2020-01-26;15;83
17;0;2020-01-26;16;120
17;0;2020-01-26;17;75
17;0;2020-01-26;18;104
17;0;2020-01-26;19;36
17;0;2020-01-26;20;48
17;0;2020-01-26;21;39
17;0;2020-01-26;22;40
17;0;2020-01-26;23;31
17;0;2020-01-27;0;2
17;0;2020-01-27;6;58
17;0;2020-01-27;7;113
17;0;2020-01-27;8;92
17;0;2020-01-27;9;74
17;0;2020-01-27;10;87
17;0;2020-01-27;11;121
17;0;2020-01-27;12;74
17;0;2020-01-27;13;128
17;0;2020-01-27;14;119
17;0;2020-01-27;15;76
17;0;2020-01-27;16;138
17;0;2020-01-27;17;107
17;0;2020-01-27;18;156
17;0;2020-01-27;19;99
17;0;2020-01-27;20;68
17;0;2020-01-27;21;40
17;0;2020-01-27;22;42
17;0;2020-01-27;23;23
17;0;2020-01-28;0;9
17;0;2020-01-28;6;61
17;0;2020-01-28;7;95
17;0;2020-01-28;8;71
17;0;2020-01-28;9;84
17;0;2020-01-28;10;92
17;0;2020-01-28;11;144
17;0;2020-01-28;12;102
17;0;2020-01-28;13;102
17;0;2020-01-28;14;85
17;0;2020-01-28;15;58
17;0;2020-01-28;16;122
17;0;2020-01-28;17;94
17;0;2020-01-28;18;144
17;0;2020-01-28;19;100
17;0;2020-01-28;20;57
17;0;2020-01-28;21;39
17;0;2020-01-28;22;58
17;0;2020-01-28;23;24
17;0;2020-01-29;0;5
17;0;2020-01-29;6;44
17;0;2020-01-29;7;97
17;0;2020-01-29;8;76
17;0;2020-01-29;9;69
17;0;2020-01-29;10;118
17;0;2020-01-29;11;139
17;0;2020-01-29;12;64
17;0;2020-01-29;13;91
17;0;2020-01-29;14;121
17;0;2020-01-29;15;114
17;0;2020-01-29;16;143
17;0;2020-01-29;17;143
17;0;2020-01-29;18;164
17;0;2020-01-29;19;105
17;0;2020-01-29;20;91
17;0;2020-01-29;21;42
17;0;2020-01-29;22;39
17;0;2020-01-29;23;28
17;0;2020-01-30;0;10
17;0;2020-01-30;6;47
17;0;2020-01-30;7;104
17;0;2020-01-30;8;88
17;0;2020-01-30;9;76
17;0;2020-01-30;10;100
17;0;2020-01-30;11;146
17;0;2020-01-30;12;106
17;0;2020-01-30;13;96
17;0;2020-01-30;14;62
17;0;2020-01-30;15;111
17;0;2020-01-30;16;136
17;0;2020-01-30;17;147
17;0;2020-01-30;18;146
17;0;2020-01-30;19;73
17;0;2020-01-30;20;73
17;0;2020-01-30;21;48
17;0;2020-01-30;22;42
17;0;2020-01-30;23;28
17;0;2020-01-31;0;13
17;0;2020-01-31;6;51
17;0;2020-01-31;7;101
17;0;2020-01-31;8;116
17;0;2020-01-31;9;82
17;0;2020-01-31;10;79
17;0;2020-01-31;11;120
17;0;2020-01-31;12;89
17;0;2020-01-31;13;78
17;0;2020-01-31;14;123
17;0;2020-01-31;15;89
17;0;2020-01-31;16;121
17;0;2020-01-31;17;91
17;0;2020-01-31;18;131
17;0;2020-01-31;19;90
17;0;2020-01-31;20;109
17;0;2020-01-31;21;52
17;0;2020-01-31;22;67
17;0;2020-01-31;23;24
17;0;2020-02-01;0;12
17;0;2020-02-01;6;36
17;0;2020-02-01;7;83
17;0;2020-02-01;8;85
17;0;2020-02-01;9;57
17;0;2020-02-01;10;54
17;0;2020-02-01;11;132
17;0;2020-02-01;12;83
17;0;2020-02-01;13;128
17;0;2020-02-01;14;90
17;0;2020-02-01;15;90
17;0;2020-02-01;16;134
17;0;2020-02-01;17;111
17;0;2020-02-01;18;107
17;0;2020-02-01;19;63
17;0;2020-02-01;20;75
17;0;2020-02-01;21;52
17;0;2020-02-01;22;53
17;0;2020-02-01;23;39
17;0;2020-02-02;0;9
17;0;2020-02-02;7;24
17;0;2020-02-02;8;19
17;0;2020-02-02;9;25
17;0;2020-02-02;10;28
17;0;2020-02-02;11;66
17;0;2020-02-02;12;69
17;0;2020-02-02;13;51
17;0;2020-02-02;14;62
17;0;2020-02-02;15;97
17;0;2020-02-02;16;99
17;0;2020-02-02;17;70
17;0;2020-02-02;18;107
17;0;2020-02-02;19;95
17;0;2020-02-02;20;54
17;0;2020-02-02;21;23
17;0;2020-02-02;22;35
17;0;2020-02-02;23;33
17;0;2020-02-03;0;5
17;0;2020-02-03;6;100
17;0;2020-02-03;7;221
17;0;2020-02-03;8;224
17;0;2020-02-03;9;87
17;0;2020-02-03;10;103
17;0;2020-02-03;11;85
17;0;2020-02-03;12;59
17;0;2020-02-03;13;144
17;0;2020-02-03;14;69
17;0;2020-02-03;15;173
17;0;2020-02-03;16;222
17;0;2020-02-03;17;132
17;0;2020-02-03;18;115
17;0;2020-02-03;19;97
17;0;2020-02-03;20;73
17;0;2020-02-03;21;43
17;0;2020-02-03;22;67
17;0;2020-02-03;23;28
17;0;2020-02-04;0;14
17;0;2020-02-04;6;104
17;0;2020-02-04;7;197
17;0;2020-02-04;8;209
17;0;2020-02-04;9;58
17;0;2020-02-04;10;80
17;0;2020-02-04;11;96
17;0;2020-02-04;12;56
17;0;2020-02-04;13;130
17;0;2020-02-04;14;76
17;0;2020-02-04;15;222
17;0;2020-02-04;16;223
17;0;2020-02-04;17;126
17;0;2020-02-04;18;150
17;0;2020-02-04;19;102
17;0;2020-02-04;20;96
17;0;2020-02-04;21;35
17;0;2020-02-04;22;34
17;0;2020-02-04;23;27
17;0;2020-02-05;0;13
17;0;2020-02-05;6;116
17;0;2020-02-05;7;205
17;0;2020-02-05;8;209
17;0;2020-02-05;9;67
17;0;2020-02-05;10;80
17;0;2020-02-05;11;113
17;0;2020-02-05;12;78
17;0;2020-02-05;13;124
17;0;2020-02-05;14;108
17;0;2020-02-05;15;212
17;0;2020-02-05;16;192
17;0;2020-02-05;17;155
17;0;2020-02-05;18;123
17;0;2020-02-05;19;104
17;0;2020-02-05;20;115
